r rho u P M
0.02034100278234091 36954.454006853186 253.5236682828987 3533109.8370395936 4.456448064353851
0.020414051586463672 36732.0613614658 252.92685336633414 3504668.967115899 4.470449472096485
0.020487017552884054 36511.6710324287 252.33321027414325 3476541.7996168737 4.484450879839099
0.020559901909412877 36293.25429047403 251.74270310025145 3448723.3206083137 4.4984522875817
0.02063270586909288 36076.78301748054 251.1552967947622 3421208.626255462 4.512453695324287
0.020706022606188434 35861.35882234196 250.56858022091834 3393882.555649488 4.526569135527234
0.02077985363174816 35646.11323035857 249.98019022762188 3366634.6734403833 4.540799038846588
0.02085420045303125 35431.05860844983 249.39014954488073 3339466.5970518193 4.555143831385785
0.020929064574110173 35216.20703700669 248.7984812803547 3312379.899831579 4.569603934613865
0.02100444749621573 35001.570440630785 248.2052098163732 3285376.1350048236 4.584179765283717
0.02108035071700174 34787.16108817799 247.61036301796653 3258456.910427271 4.598871735350334
0.021156775726790037 34572.99293803594 247.01397716728448 3231624.0741559523 4.613680251889033
0.02123372399727221 34359.08491510028 246.41610781612889 3204880.1457206826 4.628605717013782
0.021311196951918555 34145.46870785879 245.81685407384924 3178229.3116537677 4.64364852779552
0.021389195891993215 33932.207402573506 245.21641467984105 3151679.760706903 4.658809076180594
0.021467721813795065 33719.44052653973 244.61522110025228 3125249.268582359 4.674087748909221
0.021546774957363766 33507.49383304316 244.01425870895469 3098978.7253703405 4.6894849274340835
0.021626353692430444 33297.14684687604 243.4158447894976 3072964.9687276613 4.705000987839
0.021706451802031613 33090.27137304838 242.82547804670446 3047438.8957904046 4.720636300757756
0.02178705229576815 32891.192821635785 242.25578058718415 3022931.5735643795 4.7363912312930525
0.021868118337451163 32707.736295855502 241.72969884002256 3000402.114477587 4.752266138935614
0.021949981390904056 32392.563955420028 240.8050764894574 2978903.1982914833 4.7682613774834675
0.022032402330951318 32174.333851570427 240.44348292983295 2956518.6187797473 4.784377294961372
0.02211559551943824 31874.542948269307 240.63194159133067 2932305.533879305 4.8006142335405295
0.022199588409130267 31567.488588895703 240.81468024565098 2907249.930751035 4.81697252945843
0.022284386004673723 31261.921687213468 240.96424048280255 2881920.766948208 4.8334525129389885
0.022369996058607466 30956.86263409432 241.1095848778964 2856550.6796287373 4.8500545081128665
0.02245642501966308 30652.84279479286 241.25489537123568 2831229.9916728865 4.8667788329381345
0.022543673454487632 30351.958110093776 241.38793427528174 2806013.5542857447 4.883625799121146
0.02263174218622616 30054.058995038293 241.51095143036466 2780917.2033726834 4.9005957120377435
0.022720633752769167 29758.514358008113 241.62595856017813 2755923.492488275 4.917688870654775
0.022810348971537563 29465.867242178327 241.729617722968 2731046.2700299155 4.934905567451929
0.022900888149962884 29176.231682298545 241.82656517175886 2706299.141079005 4.952246088343892
0.022992242345736342 28892.48757862352 241.92272738632153 2681679.360937986 4.969710712602922
0.02308439469672249 28616.909760763923 242.02194010088925 2657186.838771537 4.987299712781757
0.023177344169395923 28344.35421265026 242.12141560093394 2632823.819558539 5.0050133546369135
0.023271084700454248 28076.271703441107 242.20746571862782 2608591.7041340275 5.022851897052423
0.023365612012033545 27812.007213946737 242.28590879960578 2584492.139195433 5.040815591963959
0.023460924944048365 27550.5575081153 242.36255277966535 2560526.6826713597 5.058904684283416
0.023557020598752164 27292.363990676946 242.42732145003916 2536696.815727918 5.077119411823973
0.023653897622638666 27036.920100258045 242.4821429444599 2513003.9320759266 5.095460005225611
0.023751555977953732 26783.811511678632 242.52953012018276 2489449.348198544 5.113926687881099
0.023849993000974703 26533.71472083145 242.56058273361387 2466034.3247374445 5.132519675862496
0.023949207639271986 26286.137363708312 242.58006619149486 2442760.073779226 5.151239177848235
0.024049198289873272 26041.18053200133 242.5863304242926 2419627.770955667 5.170085395050668
0.024149964257259002 25798.563467137803 242.58230501058227 2396638.550323338 5.1890585211442035
0.02425150305816359 25558.702201993725 242.56286271396746 2373793.497179094 5.208158742193996
0.024353809815092227 25322.138231505156 242.52123398126724 2351093.6306094006 5.227386236585271
0.024456885057703624 25087.473576892095 242.47378531248398 2328539.887901782 5.246741174953187
0.024560726257445143 24855.424488393146 242.41178733663995 2306133.1387632666 5.266223720113405
0.02466533122732233 24625.861680287715 242.33656368423496 2283874.176930295 5.2858340269931965
0.024770696754242396 24398.98024371683 242.24547661758953 2261763.7254015 5.305572242563284
0.024876820412076443 24174.548463752242 242.14111682024816 2239802.4397597522 5.325438505770308
0.024983699370960243 23952.614572915383 242.02264695710906 2217990.9173509153 5.345432947470006
0.02509133172771179 23732.928538168413 241.89298139945538 2196329.702044837 5.365555690361079
0.025199714303196417 23515.73320984947 241.74883662916025 2174819.29127858 5.385806848919784
0.025308845352615218 23300.676021834246 241.59448940283892 2153460.135035272 5.40618652933527
0.025418722202207387 23087.921528914576 241.4276440960348 2132252.6414921214 5.426694829445638
0.025529343814289077 22877.091770320116 241.25303097179423 2111197.175030586 5.447331838674794
0.0256407077307449 22668.45332285692 241.06702933751166 2090294.061022054 5.468097637970074
0.02575281347555441 22461.57300922806 240.87520696085366 2069543.5818628422 5.488992299740677
0.02586565927956951 22256.68897339089 240.67430945561654 2048945.9826506972 5.510015887796886
0.025979245265179526 22053.40502848088 240.46954746088875 2028501.467980156 5.531168457290162
0.026093570260007578 21851.957192632024 240.25768479020235 2008210.207634408 5.552450054654062
0.02620863511295689 21651.94175205452 240.04416151679123 1988072.333815206 5.573860717546001
0.02632443954639957 21453.561625021655 239.82619358912626 1968087.9473844983 5.5954004747899155
0.02644098522561843 21256.44636522791 239.60890158101338 1948257.1157672629 5.617069346319832
0.026558273493868512 21060.653270190138 239.3915523111831 1928579.8789567356 5.638867343124287
0.026676304460406006 20866.398417973345 239.17113407915255 1909056.2492542733 5.660794467191721
0.026795083436070975 20672.761137347625 238.96077388050702 1889686.208957874 5.682850711456828
0.026914610966439097 20480.584762129143 238.74861463712298 1870469.724301829 5.705036059747795
0.027034893335655324 20288.888506350126 238.5488925816614 1851406.733881358 5.727350486734535
0.02715593509472876 20097.989938450813 238.35730137264682 1832497.1634650046 5.749793957877949
0.027277743177670045 19907.514624713385 238.1796019700319 1813740.922019904 5.77236642938011
0.027400326944939983 19717.101869158203 238.0215414167009 1795137.9077447203 5.795067848135519
0.027523696818117574 19526.62885770144 237.8854894902858 1776688.0140918067 5.817898151683341
0.027647871352106737 19334.875052177034 237.79053124443263 1758391.132615959 5.840857268160716
0.027772872091285112 19141.482530806174 237.7432621443698 1740247.1724426365 5.86394511625713
0.02789873617446283 18944.213366598433 237.7795887494301 1722256.0676320025 5.887161605169808
0.028025516656990948 18740.925188741432 237.9354524036934 1704417.8137671666 5.91050663456025
0.028153301538618582 18526.859759292336 238.28991552163828 1686732.5053219213 5.933980094511816
0.02828224673532379 18292.93103937439 238.99597780167545 1669200.4172579146 5.957581865488435
0.028412663012026038 18018.818137253485 240.40158044943382 1651822.164620391 5.981311818294468
0.028545247682024214 17655.57585062542 243.37335687647393 1634599.0672730007 6.005169814035641
0.028682016306898584 17045.61568972421 250.86939490119988 1617534.0779311243 6.029155704081183
0.02883176961237683 15494.991248770748 278.22990662840033 1600635.0683593613 6.053269330027135
0.028983478824706366 15216.20621282058 280.8434801800048 1583928.2080078872 6.077510523660768
0.029135599003499837 15095.766162812568 280.01122392318183 1567415.1082835128 6.101879106926244
0.029288128198150767 14976.454270943288 279.18183645886603 1551093.2469224306 6.1263748918914676
0.02944106450837102 14858.251863195612 278.3554329794639 1534960.0460051906 6.150997680716152
0.029594406051423196 14741.143785759732 277.5320553990074 1519012.9682231331 6.175747265621107
0.029748150950848068 14625.11620941034 276.7117205045819 1503249.5162506532 6.200623428858725
0.029902297331080335 14510.156022902223 275.89443319744197 1487667.2320972646 6.22562594268477
0.03005606861576413 14396.536797796587 275.08224321522016 1472302.3555057326 6.2506284565110395
0.03020947002742659 14284.512523669278 274.27709728240626 1457188.1207961265 6.275630970337535
0.030362506701979885 14174.046907111937 273.4788752588582 1442318.4030981564 6.3006334841642575
0.03051518368994131 14065.104855596033 272.6874582163704 1427687.277255866 6.325635997991204
0.030667505957864723 13957.652407735137 271.90272891866186 1413289.0097685966 6.3506385118183575
0.030819478389892845 13851.656674583552 271.12457210877653 1399118.0511175431 6.375641025645698
0.030971105789375907 13747.085788364513 270.35287468043117 1385169.0284588647 6.4006435394732275
0.031122392880521522 13643.908856526808 269.5875257757762 1371436.7386595733 6.425646053300924
0.03127334431005452 13542.095919860489 268.8284168355279 1357916.1416602824 6.450648567128774
0.03142396464887139 13441.617913813205 268.07544161671944 1344602.3541415336 6.475651080956782
0.03157425839367919 13342.446632504936 267.32849618885143 1331490.6434857438 6.500653594784946
0.0317242299686125 13244.554694960003 266.58747891470114 1318576.4220087407 6.525656108613269
0.03187388372682414 13147.9155133244 265.85229042060035 1305855.24145346 6.550658622441731
0.03202322395204628 13052.503262829005 265.1228335595831 1293322.7877313364 6.575661136270332
0.03217225486012015 12958.292853296074 264.39901336918484 1280974.8758938857 6.600663650099068
0.03232098060049288 12865.259902130323 263.6807370259425 1268807.445332117 6.625666163927933
0.03246940525768121 12773.380708547496 262.9679137981443 1256816.5551791084 6.650668677756924
0.03261753285270156 12682.632229081231 262.26045499639423 1244998.379920329 6.675671191586035
0.03276536734446688 12592.992054146358 261.5582739239483 1233349.2051887028 6.700673705415262
0.032912912631150024 12504.438385719395 260.8612858268584 1221865.423745429 6.725676219244596
0.033060172551514604 12416.950015964498 260.1694078442998 1210543.531628636 6.750678733074036
0.033207150886212976 12330.50630683155 259.48255895937893 1199380.1244700316 6.775681246903569
0.03335385135905274 12245.08717051033 258.800659950667 1188371.8939655432 6.800683760733195
0.03350027763823178 12160.673050716914 258.12363334455745 1177515.624494662 6.825686274562914
0.03364643333754261 12077.24490477603 257.4514033686126 1166808.1898823832 6.850688788392711
0.03379232201754687 11994.784186445911 256.7838959058096 1156246.550295128 6.875691302222574
0.03393794718672071 11913.272829438345 256.12103845017725 1145827.7492650556 6.900693816052496
0.034083312302571146 11832.693231635229 255.46276006327633 1135548.9108380282 6.9256963298824745
0.03422842077272485 11753.028239915882 254.80899133197985 1125407.2368360648 6.950698843712513
0.0343732759559894 11674.261135611454 254.1596643273973 1115400.0042327861 6.975701357542594
0.03451788116338828 11596.375620529047 253.51471256498243 1105524.5626341049 7.0007038713727106
0.03466223965916989 11519.355803527129 252.87407096566045 1095778.3318595402 7.02570638520287
0.034806354661791016 11443.186187612819 252.23767581836694 1086158.7996206777 7.050708899033053
0.03495022934487637 11367.8516575477 251.6054647434064 1076663.5192912603 7.075711412863253
0.03509386683815366 11293.33746791304 250.97737665701823 1067290.1077637663 7.100713926693468
0.035237270228365716 11219.629231647108 250.35335173715933 1058036.2433918747 7.125716440523692
0.035380442560159805 11146.71290900323 249.7333313900947 1048899.6640107099 7.150718954353921
0.03552338683695498 11074.574796933703 249.1172582181687 1039878.1650350783 7.175721468184158
0.035666106021788026 11003.201518845925 248.5050759884194 1030969.5976278296 7.200723982014397
0.035808603038138445 10932.580014768446 247.89672960233673 1022171.8669415171 7.225726495844626
0.03595088077073341 10862.69753185237 247.29216506639116 1013482.9304235412 7.25072900967484
0.03609294206633284 10793.541615225004 246.69132946351027 1004900.7961857073 7.275731523505027
0.03623478973449557 10725.100099178131 246.09417092548196 996423.521435166 7.300734037335196
0.0363764265483266 10657.361098666908 245.50063860609635 988049.2109626089 7.325736551165345
0.03651785524520639 10590.313001110297 244.9106826551647 979776.0156862215 7.350739064995458
0.03665907852750283 10523.944458490767 244.32425419335385 971602.1312499663 7.375741578825543
0.03680009906326617 10458.244379690228 243.74130528750493 963525.7966706473 7.400744092655591
0.03694091948690749 10393.201923136483 243.16178892688635 955545.2930356584 7.425746606485597
0.0370815423998606 10328.80648971295 242.58565900050277 947658.942246792 7.450749120315557
0.037221970371228534 10265.047715894414 242.01287027478526 939865.1058088021 7.475751634145456
0.037362205938414765 10201.915467112576 241.443378371922 932162.1836605304 7.5007541479753
0.03750225160773948 10139.39983135705 240.87713974890067 924548.6130482025 7.525756661805088
0.03764210985504162 10077.491112978007 240.31411167709535 917022.8674371782 7.550759175634821
0.037781783126267024 10016.179826709871 239.75425222251656 909583.4554620621 7.575761689464498
0.03792127383804291 9955.456691883368 239.19752022663405 902228.919913089 7.600764203294119
0.03806058437823931 9895.312626836472 238.64387528773142 894957.8367573876 7.625766717123689
0.0381997171065175 9835.738743504735 238.0932777428103 887768.8141935042 7.650769230953199
0.03833867435486622 9776.726342189992 237.54568865010108 880660.4917384635 7.675771744782639
0.03847745842812581 9718.266906507914 237.00106977192343 873631.5393459873 7.700774258612024
0.03861607160450022 9660.352098475176 236.45938355817674 866680.6565526401 7.725776772441339
0.038754516136058036 9602.973753787264 235.92059313031177 859806.5716555361 7.75077928627059
0.03889279424922202 9546.123877222959 235.38466226556656 853008.0409145606 7.775781800099771
0.03903090814524824 9489.794638198788 234.8515553819261 846283.8477822206 7.8007843139288955
0.0391688600006941 9433.978366476062 234.32123752331037 839632.8021592814 7.825786827757955
0.03930665196787669 9378.667547991736 233.7936743452596 833053.7396740061 7.85078934158696
0.03944428617532086 9323.854820826453 233.26883210099857 826545.5209853584 7.875791855415909
0.03958176472819769 9269.532971283192 232.7466776279043 820107.0311077053 7.900794369244802
0.03971908970875338 9215.694930122407 232.22717833435294 813737.1787597369 7.925796883073635
0.03985626317672936 9162.333768864759 231.71030218682344 807434.8957307104 7.950799396902408
0.039993287169772976 9109.442696252045 231.19601769760612 801199.1362706753 7.975801910731129
0.04013016370383972 9057.015054783755 230.68429391262345 795028.8764967086 8.000804424559805
0.040266894773586845 9005.044317381806 230.17510039958856 788923.1138204765 8.025806938388419
0.04040348235275892 8953.524084140987 229.66840723665675 782880.8663922356 8.05080945221698
0.04053992839456518 8902.448079180367 229.16418500116112 776901.1725622745 8.075811966045482
0.04067623483204909 8851.810147594488 228.6624047589198 770983.0903602453 8.10081447987393
0.0408124035784502 8801.604252492214 228.16303805344933 765125.6969892178 8.125816993702328
0.040948436527558564 8751.82447212038 227.66605689591768 759328.0883363759 8.150819507530674
0.041084335554062004 8702.464997069057 227.17143375493393 753589.3784971724 8.17582202135896
0.0412201025138862 8653.520127578782 226.67914154691152 747908.6993166067 8.20082453518718
0.04135573924452803 8604.98427089124 226.18915362658856 742285.1999410565 8.225827049015345
0.041491247565381834 8556.851938720076 225.70144377764703 736718.0463869862 8.25082956284345
0.04162662927805962 8509.11774475005 225.21598620379334 731206.421119295 8.275832076671513
0.0417618861667042 8461.776402249343 224.73275552004412 725749.5226454674 8.300834590499521
0.041897019998296696 8414.822721722483 224.2517267440839 720346.5651191415 8.325837104327467
0.04203203252295767 8368.251608635172 223.77287528792783 714996.7779566344 8.350839618155359
0.04216692547424235 8322.05806121575 223.29617694977588 709699.4054653407 8.375842131983195
0.04230170056943009 8276.237168296026 222.82160790609555 704453.7064810895 8.400844645810976
0.04243635950980824 8230.784107235222 222.3491447038774 699258.9540179481 8.4258471596387
0.04257090398095028 8185.6941418928445 221.87876425304705 694114.4349272817 8.450849673466374
0.04270533565298892 8140.962620649894 221.41044381923663 689019.4495664425 8.475852187293992
0.04283965618088344 8096.584974509517 220.94416101645933 683973.3114783341 8.50085470112156
0.04297386720468242 8052.556715209172 220.47989380021573 678975.3470773197 8.525857214949065
0.04310797034978118 8008.8734334346545 220.0176204606186 674024.8953479601 8.550859728776526
0.043241967227174105 7965.5307970355825 219.55731961568947 669121.307548238 8.575862242603925
0.04337585943370278 7922.524549324563 219.0989702049406 664263.9469244919 8.600864756431275
0.04350964855229879 7879.850507400262 218.64255148296516 659452.1884320672 8.625867270258569
0.0436433361522225 7837.50456052709 218.18804301323757 654685.4184648966 8.650869784085815
0.04377692378929695 7795.482668552683 217.73542466205328 649963.0345921044 8.675872297913006
0.043910413006137565 7753.780860374902 217.28467659264382 645284.4453025843 8.700874811740137
0.04404380533237793 7712.395232428214 216.83577925947452 640649.0697549309 8.725877325567213
0.04417710228489079 7671.32194725051 216.38871340240263 636056.3375369384 8.750879839394237
0.04431030536800534 7630.557232038729 215.9434600413751 631505.6884285612 8.775882353221201
0.044443416073720675 7590.097377283092 215.50000047096734 626996.5721740369 8.800884867048115
0.04457643588191499 7549.938735408352 215.05831625513977 622528.4482579937 8.825887380874972
0.044709366260551296 7510.0777194691345 214.6183892220978 618100.785689122 8.850889894701774
0.04484220866587933 7470.510801867166 214.18020145930547 613713.0627887426 8.87589240852852
0.044974964542633736 7431.234513111054 213.74373530850926 609364.7669855566 8.90089492235521
0.04510763532422891 7392.245440591412 213.30897336111295 605055.3946150638 8.92589743618184
0.04524022243295021 7353.540227413512 212.87589845331485 600784.4507256355 8.950899950008415
0.04537272728014184 7315.115571229079 212.4444936615955 596551.4488877448 8.975902463834926
0.04550515126639155 7276.968223120616 212.0147422983608 592355.9110102421 9.000904977661374
0.04563749578171186 7239.094986503694 211.58662790740772 588197.367159918 9.025907491487768
0.045769762205718295 7201.492716056083 211.16013425978022 584075.3553864005 9.050910005314106
0.04590195190780439 7164.158316679046 210.73524534945759 579989.421551408 9.07591251914038
0.046034066247314 7127.088742476515 210.31194538945041 575939.1191624976 9.100915032966597
0.04616610657371017 7090.280995766658 209.89021880764923 571924.0092108715 9.125917546792758
0.04629807422674141 7053.732126116127 209.4700502430498 567943.6600138476 9.150920060618851
0.04642997053660525 7017.439229387468 209.05142454178323 563997.6470599435 9.17592257444488
0.04656179682410882 6981.39944683095 208.6343267535832 560085.5528600788 9.200925088270859
0.04669355440082661 6945.6099641769015 208.21874212789396 556206.9668003449 9.225927602096785
0.04682524456925587 6910.068010761362 207.80465611056684 552361.4849999779 9.250930115922646
0.046956868622969355 6874.770858670448 207.39205434015045 548548.710171939 9.275932629748441
0.04708842784676554 6839.715821904039 206.98092264453655 544768.2514873878 9.300935143574186
0.047219923516816135 6804.900255558732 206.5712470377113 541019.7244435576 9.32593765739987
0.047351356900811485 6770.321555032421 206.16301371632514 537302.7507346862 9.350940171225488
0.04748272925810369 6735.977155241768 205.7562090565465 533616.9581261516 9.375942685051058
0.047614041839846896 6701.86452986969 205.35081961093059 529961.9803319038 9.400945198876562
0.0477452958891359 6667.981190613506 204.94683210540046 526337.4568939485 9.425947712701994
0.04787649264114216 6634.324686479935 204.54423343621318 522743.03306698124 9.450950226527377
0.04800763332324767 6600.892603053791 204.14301066705278 519178.35970252467 9.475952740352705
0.048138719155176785 6567.682561823947 203.74315102615535 515643.09313902626 9.500955254177972
0.04826975134912602 6534.69221949713 203.3446419034637 512136.895092302 9.525957768003183
0.04840073110989164 6501.919267346732 202.94747084784763 508659.4325501571 9.550960281828333
0.04853165963499554 6469.361430555384 202.55162556451063 505210.37766810163 9.575962795653433
0.048662538114808834 6437.016467595431 202.15709391229544 501789.4076690265 9.600965309478479
0.04879336773267374 6404.882169606648 201.76386390102854 498396.2047438762 9.625967823303462
0.048924149665023724 6372.95635979181 201.37192368908748 495030.45595531916 9.65097033712839
0.04905488508150153 6341.2368928346505 200.98126158092478 491691.8531441715 9.675972850953269
0.0491855751450756 6309.721654313791 200.59186602451024 488380.0928363612 9.700975364778094
0.04931622101215474 6278.408560147708 200.20372560912085 485094.8761541129 9.725977878602869
0.049446823832700985 6247.295556041006 199.81682906288182 481835.9087276833 9.75098039242759
0.049577384750340944 6216.380616941698 199.43116525057715 478602.90060950135 9.775982906252258
0.049707904902475356 6185.661746520747 199.04672317131119 475395.56619068276 9.800985420076872
0.04983838542038716 6155.136976651777 198.6634919564252 472213.624119001 9.825987933901429
0.04996882742934791 6124.804366908794 198.28146086729632 469056.7972189166 9.850990447725945
0.05009923204872271 6094.662004071097 197.90061929317582 465924.81241311814 9.875992961550418
0.05022960039207345 6064.7080016424525 197.52095674927787 462817.4006465355 9.900995475374836
0.050359933567260956 6034.940499378607 197.14246287459397 459734.2968112649 9.9259979891992
0.05049023267654549 6005.35766282102 196.76512743003082 456675.23967344326 9.951000503023511
0.05062049881668567 5975.957682850196 196.38894029643734 453639.97180217475 9.976003016847772
0.050750733079036325 5946.738775238934 196.01389147261125 450628.23949933954 10.001005530671991
0.0508809365496447 5917.699180221418 195.639971073567 447639.79273140826 10.026008044496159
0.051011110309345555 5888.837162064012 195.26716932867095 444674.38506266155 10.051010558320275
0.05114125543385498 5860.151008655868 194.89547657977005 441731.77358981984 10.07601307214435
0.05127137299386274 5831.639031100603 194.52488327949095 438811.71887827135 10.101015585968383
0.0514014640551235 5803.299563312298 194.1553799895607 435913.98489918496 10.126018099792375
0.05153152967854687 5775.130961635179 193.78695737902683 433038.3389689233 10.15102061361633
0.0516615709202862 5747.131604452619 193.41960622260893 430184.55168853555 10.176023127440239
0.05179158883182631 5719.299891817827 193.0533173991657 427352.39688575984 10.20102564126411
0.05192158446006984 5691.634245088474 192.68808188994083 424541.65155750536 10.226028155087938
0.05205155884742277 5664.133106564999 192.32389077716198 421752.09581389365 10.251030668911726
0.05218151303187867 5636.794939136175 191.96073524235683 418983.51282286673 10.276033182735473
0.052311448047102 5609.618225944001 191.59860656498284 416235.6887575803 10.30103569655918
0.05244136492251019 5582.601470035641 191.2374961208207 413508.4127424761 10.326038210382853
0.05257126468335482 5555.7431940406 190.8773953805767 410801.47680293076 10.351040724206483
0.05270114835080182 5529.041939841867 190.51829590850053 408114.67581428285 10.376043238030075
0.052831016942010645 5502.496268262227 190.16018936086533 405447.8074526878 10.40104575185364
0.05296087147021237 5476.104758746789 189.80306748475456 402800.6721466295 10.426048265677169
0.053090712944787136 5449.866009066168 189.44692211660723 400173.0730300381 10.451050779500678
0.053220542371340246 5423.778635011226 189.091745180877 397564.8158954696 10.47605329332416
0.05335036075177776 5397.841270102531 188.73752868878717 394975.7091490352 10.501055807147608
0.05348016908438113 5372.052565301401 188.38426473706997 392405.56376588345 10.526058320971035
0.05360996836388072 5346.411188729657 188.031945506656 389854.1932467659 10.551060834794432
0.053739759581528754 5320.91582539199 187.68056326142246 387321.41357523395 10.576063348617799
0.05386954372517141 5295.565176905639 187.3301103470614 384807.043175978 10.601065862441141
0.0539993217793199 5270.357961235003 186.98057918992166 382310.9028739718 10.62606837626446
0.05412909472522093 5245.292912433351 186.6319622956686 379832.8158542224 10.651070890087757
0.05425886354092632 5220.36878038295 186.28425224835982 377372.6076225527 10.676073403911033
0.054388629201361886 5195.584330549419 185.9374417091421 374930.10596714437 10.701075917734297
0.0545183926783956 5170.938343730321 185.59152341528073 372505.1409206285 10.726078431557546
0.05464815494090493 5146.429615820561 185.24649017901433 370097.54472347745 10.751080945380787
0.05477791695484345 5122.056957573382 184.9023348864108 367707.1517874391 10.776083459204015
0.05490767968330705 5097.819194361934 184.55905049645966 365333.79865978425 10.801085973027227
0.055037444086599004 5073.715165965546 184.21663003999416 362977.3239894154 10.826088486850422
0.055167211122294876 5049.743726330283 183.87506661863543 360637.5684914682 10.851091000673605
0.05529698174530633 5025.903743361815 183.5343534038053 358314.374914733 10.876093514496786
0.05542675690794449 5002.194098706884 183.19448363580176 356007.58800867165 10.901096028319957
0.055556537559982695 4978.613687538504 182.85545062281852 353717.0544909299 10.926098542143128
0.05568632464871864 4955.161418354106 182.51724773992547 351442.62301603646 10.951101055966294
0.05581611911903585 4931.836212769528 182.17986842826403 349184.1441444711 10.97610356978946
0.05594592191346467 4908.637005317848 181.84330619404625 346941.47031204705 11.001106083612623
0.05607573397224257 4885.5627432582105 181.50755460767536 344714.45580051455 11.026108597435774
0.05620555623337405 4862.612386379565 181.17260730286839 342502.95670808485 11.051111111258926
0.05633538963268986 4839.784906813212 180.8384579757874 340306.8309208838 11.07611362508208
0.056465235103905685 4817.079288846636 180.50510038416328 338125.93808475626 11.101116138905235
0.056595093578680415 4794.494528743091 180.17252834648644 335960.1395778675 11.126118652728398
0.05672496598667379 4772.029634564739 179.84073574113856 333809.2984837179 11.151121166551572
0.05685485325560363 4749.683625986912 179.50971650567644 331673.27956403035 11.176123680374758
0.05698475631130256 4727.455534141985 179.17946463592546 329551.9492336959 11.201126194197943
0.057114676077774346 4705.344401433443 178.84997418528638 327445.1755341807 11.226128708021136
0.05724461347724957 4683.349281383061 178.52123926386514 325352.8281092504 11.251131221844345
0.05737456943024115 4661.469238456428 178.19325403782554 323274.77817974536 11.276133735667567
0.05750454485559893 4639.7033479154725 177.86601272856635 321210.8985202339 11.301136249490803
0.05763454067056452 4618.050695644586 177.53950961199743 319161.06343411095 11.326138763314052
0.05776455779082505 4596.510378013713 177.21373901776974 317125.14873164106 11.351141277137321
0.05789459713056704 4575.081501710066 176.88869532869887 315103.031706082 11.376143790960608
0.05802465960252944 4553.763183600311 176.56437297993608 313094.5911118135 11.401146304783904
0.05815474611805666 4532.554550579545 176.24076645828924 311099.7071422417 11.426148818607208
0.05828485758715097 4511.454739425081 175.9178703016098 309118.2614079632 11.451151332430518
0.05841499491852473 4490.462896656823 175.5956790980826 307150.1369156982 11.476153846253842
0.058545159019652064 4469.578178399139 175.27418748554769 305195.21804748586 11.50115636007719
0.058675350796820146 4448.799750243741 174.95339015090534 303253.3905402799 11.526158873900556
0.05880557115518044 4428.126787110922 174.6332818294103 301324.54146544944 11.55116138772394
0.058935820998799356 4407.558473124713 174.31385730412018 299408.55920966866 11.576163901547343
0.05906610123070869 4387.094001475291 173.99511140520474 297505.3334548879 11.601166415370765
0.059196412752955785 4366.732574295962 173.67703900941643 295614.75515973766 11.626168929194208
0.05932675646665322 4346.473402537456 173.35963503936964 293736.71654063254 11.651171443017676
0.059457133272028354 4326.31570584479 173.04289446309718 291871.11105363705 11.676173956841176
0.059587544068472574 4306.258712429145 172.7268122933404 290017.8333757639 11.701176470664699
0.05971798975459018 4286.301658961615 172.41138358708105 288176.77938823705 11.726178984488246
0.05984847122824708 4266.443790442067 172.09660344488225 286347.84615813184 11.75118149831181
0.05997898938661927 4246.684360094405 171.78246701040936 284530.9319218861 11.7761840121354
0.06010954512624101 4227.022629245295 171.46896946984515 282725.9360680446 11.80118652595902
0.06024013934305247 4207.457867219947 171.15610605133966 280932.75912116433 11.826189039782664
0.06037077293244776 4187.989351226946 170.8438720244994 279151.30272525596 11.85119155360634
0.0605014467893222 4168.61636624974 170.53226269986817 277381.4696277579 11.876194067430044
0.060632161808119596 4149.338204946021 170.22127342840588 275623.1636642064 11.901196581253785
0.06076291888287914 4130.154167541213 169.91089960093373 273876.28974260186 11.926199095077555
0.06089371890728239 4111.0635617215885 169.60113664777055 272140.7538281595 11.951201608901352
0.061024562774699836 4092.065702538869 169.29198003803978 270416.46292850794 11.97620412272518
0.0611554513782372 4073.1599123115157 168.98342527936015 268703.32507933537 12.001206636549043
0.061286385610781834 4054.345520517964 168.67546791728284 267001.2493292621 12.026209150372937
0.06141736636504867 4035.6218637131856 168.36810353482534 265310.14572655567 12.051211664196863
0.06154839453362616 4016.9882854261296 168.0613277520218 263629.9253046969 12.076214178020832
0.06167947100902202 3998.4441360670535 167.75513622543872 261960.50006869214 12.101216691844838
0.06181059668370873 3979.988772838551 167.4495246477581 260301.782981843 12.126219205668885
0.06194177245016907 3961.6215596441366 167.14448874734458 258653.68795244923 12.15122171949297
0.06207299920094122 3943.3418670038677 166.84002428767704 257016.1298209102 12.176224233317097
0.06220427782866418 3925.149071956526 166.53612706713514 255389.0243465284 12.20122674714126
0.062335609226122635 3907.042557985193 166.2327929183725 253772.28819542186 12.226229260965464
0.06246699428629188 3889.0217149274545 165.93001770795632 252165.83892788313 12.25123177478971
0.06259843390238272 3871.0859388903655 165.62779733607388 250569.59498624998 12.276234288614008
0.06272992896788587 3853.2346321780788 165.3261277358846 248983.4756832486 12.301236802438348
0.0628614803766169 3835.467203195626 165.02500487336317 247407.4011895125 12.326239316262726
0.06299308902276061 3817.783066384654 164.72442474669052 245841.29252272073 12.351241830087153
