r rho u P M
6311497869.361972 8804.700451242034 2.162309332908703e+17 7.55557872603934e+20 3.4183094483552936e+34
6332798872.568515 8715.575604079431 2.1535243930043315e+17 7.449774284955702e+20 3.4276341678196042e+34
6354431876.738772 8625.99093251892 2.1446388444892874e+17 7.343840217176544e+20 3.4370706430055837e+34
6376401058.303922 8535.962015421563 2.135652493480617e+17 7.237804139240535e+20 3.4466190361815316e+34
6398710665.000295 8445.504689194191 2.1265651599743075e+17 7.13169385134088e+20 3.4562794837867614e+34
6421365019.04691 8354.635035944897 2.117376678583407e+17 7.025537316864976e+20 3.46605209607616e+34
6444368520.504116 8263.369370186645 2.1080868996543603e+17 6.919362641697458e+20 3.4759369567735515e+34
6467725650.829571 8171.724223487689 2.0986956909733062e+17 6.813198053346597e+20 3.4859341227342003e+34
6491440976.652674 8079.716326026462 2.089202940384313e+17 6.707071879858768e+20 3.4960436236167587e+34
6515519153.796451 7987.362583241512 2.0796085599376512e+17 6.601012528622524e+20 3.5062654615649747e+34
6539964931.590629 7894.680044061268 2.0699124926914512e+17 6.495048465037376e+20 3.516599610899458e+34
6564783157.548555 7801.685853538554 2.0601147245027427e+17 6.389208191129945e+20 3.527046017819823e+34
6589978782.546023 7708.397173249393 2.0502153061334086e+17 6.283520224113104e+20 3.537604600117492e+34
6615556866.811589 7614.831024944935 2.0402143998770246e+17 6.178013074977267e+20 3.5482752468994635e+34
6641522587.611256 7521.003906244247 2.030112398530279e+17 6.072715227136779e+20 3.559057818323335e+34
6667881252.442628 7426.930393501853 2.019910362563731e+17 5.967655115284913e+20 3.5699521453438593e+34
6694898888.667041 7261.619284971546 2.0323183451691126e+17 5.8628611770718015e+20 3.5809580294713106e+34
6723024406.562119 6988.344125666952 2.0822880222617107e+17 5.758378013236763e+20 3.592075242541948e+34
6751565884.2726145 6896.9213375587615 2.071388203083346e+17 5.6542768453722925e+20 3.603303526500826e+34
6780528813.328388 6805.409090307388 2.060382655327744e+17 5.550585358309521e+20 3.614642593197218e+34
6809918830.667475 6713.821360986775 2.0492729625543184e+17 5.447330804905619e+20 3.6260921241929145e+34
6839741715.13179 6622.1747561870625 2.038059844296031e+17 5.344540187887289e+20 3.6376517705836338e+34
6870003390.450806 6530.486860623549 2.0267437055052902e+17 5.24224024000743e+20 3.649321152833778e+34
6900709929.075037 6438.776011232759 2.015324699990054e+17 5.140457404233649e+20 3.661099860624787e+34
6931867554.0479765 6347.0616747415825 2.0038025789569165e+17 5.0392178162471037e+20 3.672987452717291e+34
6963482644.407483 6255.363666092027 1.9921769612748003e+17 4.938547291569088e+20 3.684983456827292e+34
6995561768.165815 6163.696841269713 1.9804492887708554e+17 4.838471295351542e+20 3.697087369516574e+34
7028111737.100819 6072.067746949129 1.9686083780073053e+17 4.7390148788352673e+20 3.7092986560975475e+34
7061139467.823486 5980.511112491308 1.9566800972542026e+17 4.6402028178723045e+20 3.7216167505527097e+34
7094652078.408237 5889.044549491929 1.9446487920827136e+17 4.542059415864616e+20 3.734041055468907e+34
7128656905.554799 5797.684479844658 1.9325152761377853e+17 4.4446085748513676e+20 3.746570941986565e+34
7163161508.329597 5706.44862018368 1.920279863046554e+17 4.347873770759784e+20 3.759205749764055e+34
7198173676.238805 5615.355201726191 1.9079426378708016e+17 4.251878033541386e+20 3.7719447869573416e+34
7233701440.307158 5524.422518366476 1.8955036192046477e+17 4.1566439322356915e+20 3.7847873302150565e+34
7269753085.513106 5433.66880047173 1.882962801810476e+17 4.062193561090911e+20 3.7977326246891313e+34
7306337164.100114 5343.11218519189 1.870320162794797e+17 3.9685485261153036e+20 3.8107798840611043e+34
7343462509.721125 5252.770704153217 1.857575660927801e+17 3.8757299321780457e+20 3.823928290584216e+34
7381138252.466014 5162.662273237407 1.844729235029181e+17 3.783758370720464e+20 3.837176995141395e+34
7419373834.837701 5072.804682732424 1.8317808021584938e+17 3.692653908122839e+20 3.850525117319212e+34
7458179028.748986 4983.215587782908 1.818730255654056e+17 3.602436074726271e+20 3.8639717454978933e+34
7497563953.618818 4893.912499144773 1.8055774630278736e+17 3.5131238545322266e+20 3.8775159369574467e+34
7537539095.654642 4804.912774167221 1.7923222637235645e+17 3.424735675551186e+20 3.891156717999964e+34
7578115328.41562 4716.233608014555 1.778964466739161e+17 3.337289400831751e+20 3.9048930840881327e+34
7619303934.7614155 4627.892025057251 1.7655038481201728e+17 3.25080232014518e+20 3.918724e+34
7661116630.301101 4539.904870465913 1.7519401483175574e+17 3.1652911423586894e+20 3.9326484e+34
7703276773.861892 4452.587588203455 1.7383199556394304e+17 3.0810591360329974e+20 3.946570230842129e+34
7745793094.737934 4366.233487361141 1.7246885982848077e+17 2.9983793727655864e+20 3.9604895590694756e+34
7788674628.156751 4280.832387486004 1.7110448376606717e+17 2.9172291313759735e+20 3.9744064511894107e+34
7831930730.573589 4196.374297865891 1.6973874060526717e+17 2.8375861155534294e+20 3.9883209736745427e+34
7875571095.937828 4112.849413765133 1.6837150051669408e+17 2.7594284449150298e+20 4.002233192963666e+34
7919605773.007051 4030.2481128188497 1.6700263045959562e+17 2.68273464636498e+20 4.016143175462715e+34
7964045183.792128 3948.560951503749 1.6563199401938358e+17 2.6074836456800587e+20 4.0300509875457157e+34
8008900143.225145 3867.778661634395 1.6425945123465888e+17 2.5336547592735906e+20 4.0439566955557336e+34
8054181880.151939 3787.892146797841 1.6288485841287965e+17 2.4612276860790538e+20 4.0578603658058234e+34
8099902059.761041 3708.8924787255464 1.61508067933753e+17 2.3901824995559925e+20 4.0717620645799817e+34
8146072807.57244 3630.7708935701066 1.601289280406699e+17 2.3204996398173867e+20 4.085661858134088e+34
8192706735.121825 3553.5187881232923 1.587472826204251e+17 2.2521599059220546e+20 4.0995598126968584e+34
8239816967.489696 3477.1277159883675 1.5736297097267485e+17 2.1851444483724385e+20 4.1134559944707885e+34
8287417172.840008 3401.5893837438402 1.5597582757072426e+17 2.1194347618714668e+20 4.127350469633102e+34
8335521594.150536 3326.8956470924054 1.5458568181609658e+17 2.0550126783692682e+20 4.141243304336693e+34
8384145083.337011 3253.038506982939 1.5319235778972506e+17 1.991860360426687e+20 4.155134564711076e+34
8433303137.996433 3180.0101056316757 1.5179567400425805e+17 1.929960294897677e+20 4.169024316863322e+34
8483011941.02222 3107.8027223184636 1.5039544316403344e+17 1.8692952869196412e+20 4.182912626879014e+34
8533288403.376007 3036.4087687728706 1.4899147194230032e+17 1.809848454190731e+20 4.1967995608231785e+34
8584150210.340018 2965.820783830275 1.4758356079252058e+17 1.7516032215011e+20 4.210685184741236e+34
8635615871.62196 2896.0314268912016 1.4617150382132957e+17 1.6945433154966897e+20 4.22456956465994e+34
8687704775.746147 2827.0334693887135 1.447550887710352e+17 1.6386527596447832e+20 4.238452766588321e+34
8740437249.249216 2758.819782869067 1.4333409719960088e+17 1.583915869383178e+20 4.252334856518625e+34
8793834621.323418 2691.3833210919943 1.4190830502544846e+17 1.5303172474537168e+20 4.2662159004272565e+34
8847919294.760462 2624.7170907259238 1.404774837840199e+17 1.4778417794112183e+20 4.28009596427572e+34
8902714824.458782 2558.814098182338 1.3904140338952395e+17 1.4264746293364913e+20 4.293975114011561e+34
8958246005.744434 2493.6672389309815 1.3759983850524469e+17 1.3762012357779992e+20 4.307853415569299e+34
9014538977.885502 2429.269014787502 1.3615258551012966e+17 1.3270073079935248e+20 4.321730934871377e+34
9071621363.776175 2365.6104840770654 1.3469952503204958e+17 1.2788788226560257e+20 4.335607737829094e+34
9129750740.028805 2293.5794870567893 1.3382370068820349e+17 1.2318020335365784e+20 4.349483890343548e+34
9170856495.835102 2138.8450682668113 1.4004092767061066e+17 1.1934378573182796e+20 4.358734355431429e+34
9219882832.40198 1775.7125803101421 1.6871582855410227e+17 1.1632321139766234e+20 4.367984561181715e+34
9278203159.915266 1475.4155732285615 2.02293165744479e+17 1.133601896459147e+20 4.377234507601676e+34
9367658297.729807 1420.0281774346606 2.0373349257886442e+17 1.0974134018559487e+20 4.3911091041049815e+34
9457932560.105844 1380.3647773966668 2.0153883627960954e+17 1.055488035237557e+20 4.404983313686161e+34
9549043874.745893 1341.6728016037034 1.9935845496346986e+17 1.0150143257784389e+20 4.41885720220938e+34
9641010926.920406 1303.9241180593954 1.9719237910959395e+17 9.759416796462413e+19 4.432730835534232e+34
9733853102.89273 1267.0928806882746 1.9504043145834538e+17 9.382214508063267e+19 4.446604279516675e+34
9827590489.746326 1231.1545562510505 1.9290236313767152e+17 9.018068575141149e+19 4.46047760000997e+34
9922243892.198162 1196.0856253338236 1.9077789238811427e+17 8.666529022777321e+19 4.47435086286562e+34
10017834857.448372 1161.8634426368346 1.886667203729872e+17 8.327162954175252e+19 4.48822413393431e+34
10114385705.09625 1128.4661538994267 1.8656853898785264e+17 7.999553821549375e+19 4.502097479066839e+34
10211919560.947474 1095.8726382261955 1.8448303519418627e+17 7.683300731070985e+19 4.515970964115063e+34
10310460394.220972 1064.0624638005781 1.8240989360312966e+17 7.378017780418526e+19 4.529844654932826e+34
10410033057.971844 1033.0158515713938 1.8034879807576173e+17 7.083333427410707e+19 4.543718617376905e+34
10510663332.705458 1002.7136441698298 1.7829943272055043e+17 6.798889888255415e+19 4.557592917307947e+34
10612377973.25263 973.1372785113912 1.7626148249630272e+17 6.524342563938938e+19 4.5714676205914e+34
10715204759.039688 944.2687611496452 1.7423463354312675e+17 6.259359493378967e+19 4.585342793098462e+34
10819172547.937529 916.0906457588055 1.7221857332026762e+17 6.003620831966045e+19 4.5992185007070065e+34
10924311333.916637 888.5860123259179 1.702129906033775e+17 5.756818354250157e+19 4.613094809302533e+34
11030652308.775763 861.7384477428957 1.6821757537813658e+17 5.518654979527277e+19 4.626971784779098e+34
11138227928.252209 835.5320275715575 1.6623201865727475e+17 5.2888443191794524e+19 4.6408494930402565e+34
11247071982.863 809.9512988121967 1.6425601223990426e+17 5.067110244663589e+19 4.654727999999999e+34
11357219673.869358 784.9812635471612 1.6228924842726736e+17 4.853186475121104e+19 4.668607371583692e+34
11468706903.457464 760.607449808884 1.6033142671742176e+17 4.6468169112229994e+19 4.682487575819715e+34
11581571114.285679 736.8158834381206 1.583822530646213e+17 4.4477551057125196e+19 4.696368580730683e+34
11695851380.8213 713.5929850737193 1.5644143266709846e+17 4.255763138686873e+19 4.710250354333677e+34
11811588507.628365 690.9255574082516 1.5450866959888864e+17 4.070611289994318e+19 4.724132864640454e+34
11928825135.25485 668.8007729446847 1.5258366642162774e+17 3.892077725731009e+19 4.738016079657679e+34
12047605854.44102 647.2061622258641 1.506661237766298e+17 3.719948198181305e+19 4.751899967387135e+34
12167977329.453636 626.1296025113464 1.4875573995601338e+17 3.5540157585518182e+19 4.765784495825953e+34
12289988431.443878 605.5593068817305 1.4685221045135933e+17 3.3940804819066155e+19 4.779669632966831e+34
12413690382.832693 585.4838137518716 1.4495522747744707e+17 3.2399492037269463e+19 4.793555346798253e+34
12539136913.847584 565.8919767755002 1.4306447946857355e+17 3.091435267555168e+19 4.807441605304714e+34
12666384432.471516 546.7729551273317 1.411796505440173e+17 2.9483582832133456e+19 4.821328376466938e+34
12795492209.221071 528.1162041471956 1.3930041993896869e+17 2.8105438951036305e+19 4.835215628262101e+34
12926522578.34982 509.91146633384847 1.3742646139688792e+17 2.677823560138099e+19 4.849103328664054e+34
13059541157.27823 492.1487626750143 1.355574425183572e+17 2.5500343348521427e+19 4.862991445643544e+34
13194617086.287642 474.8183843027044 1.3369302406130917e+17 2.4270186712961212e+19 4.876879947168432e+34
13331823290.788692 457.91088446084433 1.3183285918660758e+17 2.3086242213027914e+19 4.890768801203922e+34
13471236768.789158 441.4170707769721 1.2997659264225882e+17 2.1947036487718404e+19 4.904657975712773e+34
13612938906.553022 425.32799782417135 1.281238598787539e+17 2.0851144496014643e+19 4.918547438655531e+34
13757015825.866661 409.63495996779767 1.26274286086875e+17 1.9797187789539942e+19 4.932437157990742e+34
13903558766.825785 394.3294844842008 1.2442748514832006e+17 1.8783832855223198e+19 4.946327101675179e+34
14052664510.63686 379.4033249453472 1.2258305848800493e+17 1.780978952510554e+19 4.960217237664064e+34
14204435847.609589 364.8484548607046 1.2074059381526909e+17 1.687380945042325e+19 4.974107533911285e+34
14358982096.320913 350.6570615689976 1.1889966373963597e+17 1.5974684637333514e+19 4.987997958369622e+34
14516419680.881512 336.82154037412266 1.1705982424407453e+17 1.511124604178513e+19 5.001888478990968e+34
14676872774.36471 323.33448891782086 1.1522061299654147e+17 1.4282362221134698e+19 5.015779063726549e+34
14840474017.801554 310.18870178557626 1.1338154747722075e+17 1.3486938040368953e+19 5.029669680527149e+34
15007365325.754995 297.37716533973435 1.1154212289528992e+17 1.2723913430800755e+19 5.04356029734333e+34
15177698791.418446 284.8930527763165 1.0970180986437496e+17 1.1992262199303385e+19 5.057450882125652e+34
15351637706.516909 272.72971940180344 1.078600518008211e+17 1.129099088627731e+19 5.0713414028249e+34
15529357714.117249 260.880698126979 1.0601626200213846e+17 1.0619137670650702e+19 5.085231827392298e+34
15711048115.901169 249.33969517554388 1.0416982035522477e+17 9.975771320360059e+18 5.09912212377974e+34
15896913359.676735 238.10058600542865 1.023200696144023e+17 9.359990186878003e+18 5.113012259940005e+34
16087174738.104984 227.15741144206004 1.0046631117761954e+17 8.770921242531656e+18 5.126902203826982e+34
16282072336.060051 216.50437402382553 9.860780027459802e+16 8.207719159508392e+18 5.140791923395889e+34
16481867272.07037 206.13583456125804 9.67437404632147e+16 7.669565429663814e+18 5.154681386603498e+34
16686844289.359257 196.04630891398432 9.487327730807051e+16 7.155667524482079e+18 5.168570561408355e+34
16897314764.71977 186.23046499351693 9.29954910881294e+16 6.665258094905756e+18 5.182459415771003e+34
17113620219.63372 176.6831200038305 9.110938834570075e+16 6.197594211086046e+18 5.196347917654203e+34
17336136438.77174 167.3992379407674 8.921389204592378e+16 5.751956642692995e+18 5.210236035023154e+34
17565278327.79123 158.3739273798761 8.730783006104723e+16 5.327649181001787e+18 5.224123735845715e+34
17801505677.245934 149.60243959633814 8.53899216235237e+16 4.92399800476781e+18 5.238010988092633e+34
18045330045.320137 141.08016707767985 8.345876130068717e+16 4.540351092796337e+18 5.251897759737754e+34
18297323033.083138 132.80264250607453 8.151279992445946e+16 4.1760776869977677e+18 5.265784018758255e+34
18558126307.866512 124.76553830385404 7.955032174932434e+16 3.8305678105822136e+18 5.279669733134856e+34
18828463841.70768 116.96466683947891 7.756941689364438e+16 3.503231846480211e+18 5.293554870852048e+34
19109156985.16387 109.39598136959381 7.556794781528347e+16 3.193500180760156e+18 5.307439399898312e+34
19401143211.14135 102.0555777234194 7.354350813847813e+16 2.9008229142245837e+18 5.321323288266344e+34
19705499667.83739 94.93969658338385 7.149337151774267e+16 2.6246696419287793e+18 5.335206503953269e+34
20023473120.121246 88.0447259477598 6.941442729102271e+16 2.3645292950211666e+18 5.349089014960869e+34
20356518507.863705 81.36720294285503 6.73030982765444e+16 2.1199100326769085e+18 5.362970789295801e+34
20706349327.860462 74.90381358363199 6.515523395909698e+16 1.8903391665952755e+18 5.376851794969819e+34
21075004554.867916 68.65138841837177 6.296596910843372e+16 1.6753631017520248e+18 5.390731999999997e+34
21464939205.45505 62.606891442507646 6.0729532989198504e+16 1.4745472954143677e+18 5.404611372408945e+34
21879152441.4423 56.76737950423318 5.843897867573283e+16 1.287475654989305e+18 5.418489974494804e+34
22321362825.70322 51.12997779759812 5.608581492675948e+16 1.1137511289715482e+18 5.432367868545347e+34
22796267118.921524 45.69185562368042 5.365948378950961e+16 9.52997099789731e+17 5.446245116838818e+34
23309929969.858482 40.450183386063706 5.114658825395246e+16 8.048593582603272e+17 5.460121781644769e+34
23870394047.164722 35.40208692069632 4.8529724107679816e+16 6.690097611207222e+17 5.473997925224903e+34
24488681456.94198 30.544604164430933 4.578564346309851e+16 5.451525866610215e+17 5.487873609833907e+34
25180537035.19624 25.87461774973289 4.288220132206325e+16 4.330344830131204e+17 5.501748897720289e+34
25862468540.25518 21.685064962633216 3.999003730309521e+16 3.3887279509002784e+17 5.513853476231918e+34
26479748542.50915 18.294371889488506 3.738758054450014e+16 2.6761054637504826e+17 5.523573648128276e+34
27099302781.228104 15.514837882875552 3.502448356803935e+16 2.1286159189126045e+17 5.532242984277657e+34
27741262451.253216 13.069656143002504 3.272151059057592e+16 1.677332983558965e+17 5.540170652395393e+34
28400890034.21055 10.904134133123597 3.0451398054357144e+16 1.3040584875319416e+17 5.547293242763411e+34
28885745716.719326 9.255259349986506 2.853232075728367e+16 1.0383675131676227e+17 5.551919906776186e+34
29338347967.6864 8.03298597051716 2.7161862505872316e+16 8.58577587002092e+16 5.555792107058949e+34
29765067357.703712 6.920264771048236 2.6314601195986056e+16 7.170445766090793e+16 5.559032872973317e+34
30287929193.900463 5.899024665963333 2.541957348118728e+16 5.90443397194756e+16 5.562527472134074e+34
30767606442.656116 4.981436130120275 2.44939210217672e+16 4.800009648983374e+16 5.565325890135216e+34
31202911206.216908 4.266847490731902 2.3674130814758944e+16 3.9687398207030936e+16 5.567566817620421e+34
31697804962.300835 3.64477171509461 2.286700644535682e+16 3.269100101404143e+16 5.569808903900085e+34
32181281682.600807 3.082256403102639 2.20459114299865e+16 2.66001438283593e+16 5.5717192844682095e+34
32653107918.497707 2.612383814549697 2.1273345823675424e+16 2.171089218858675e+16 5.573347033564296e+34
33081307278.06426 2.23124496416799 2.056937412718159e+16 1.7894455296901988e+16 5.574644018373198e+34
33541437493.436867 1.9075639926536636 1.9896881877174764e+16 1.476936069410404e+16 5.57586796277196e+34
34042216708.261288 1.6073151306601356 1.918890938923943e+16 1.1976250404828294e+16 5.577022980071298e+34
34709041835.052345 1.303640696327712 1.8353880695791996e+16 9267018374948688.0 5.578313886197951e+34
35152371044.63082 1.061125534971366 1.7568728204596464e+16 7202382229864170.0 5.579035198839397e+34
35580024894.80268 0.9025071394574887 1.6971675963200632e+16 5906180693980313.0 5.5796418442769225e+34
35991433303.30384 0.7706173397619366 1.6409339070997088e+16 4866859315676341.0 5.580152051177127e+34
36365647331.72303 0.6631681556498348 1.5897117237961064e+16 4050251805932798.0 5.580560238530594e+34
36768010393.37438 0.5706724845524533 1.5411184161631178e+16 3372581393588017.0 5.58094606665491e+34
37206661397.61377 0.48360193882495583 1.4911645238342272e+16 2759486274712777.5 5.581310760318858e+34
37573980466.734795 0.4109433016883051 1.445999874082579e+16 2268818197812571.5 5.581575950306718e+34
37958734359.51525 0.35230944432442773 1.4068416135047268e+16 1888223500302677.8 5.581818908263185e+34
38365855151.59882 0.29874379922933936 1.3684327996133574e+16 1553526504290379.5 5.582041497996254e+34
38715550818.835396 0.25430154654741355 1.334075647760841e+16 1285932870233362.2 5.582207491602505e+34
39085670414.95736 0.21789636823835098 1.303503720275379e+16 1073890552568104.0 5.582360853703109e+34
39481651068.89694 0.18451569924156572 1.272548538587386e+16 885353777237319.4 5.582502545509395e+34
39820243683.18489 0.15694233977040226 1.2436603370695836e+16 734004403935278.0 5.582607532924565e+34
40177987355.70944 0.13460609075750604 1.2166493191898218e+16 614353520453228.1 5.582704349609461e+34
40559444929.051285 0.11429150718900884 1.1875877034688582e+16 507896115579552.2 5.582793631457757e+34
40885359570.1821 0.09760165628984031 1.1586649579458134e+16 422199381638742.94 5.582859920236754e+34
41228826836.00528 0.0840949015452061 1.1303708181659866e+16 354175441987247.25 5.58292110507458e+34
41593841954.91735 0.07179358293478101 1.0991558649672218e+16 293436150464671.75 5.582977578952005e+34
41904338011.13629 0.06164219124379586 1.0680347762630884e+16 244382234811596.8 5.583019500764354e+34
42230448283.48461 0.05336416381367016 1.0382753851575822e+16 205347393176482.38 5.58305820134021e+34
42502894045.26718 0.046491631916124584 1.0098646443889334e+16 173757761013823.7 5.583086771646192e+34
42775079682.6278 0.04095613448723348 9843847886858012.0 149013432114212.16 5.58311224049163e+34
43047618669.81469 0.036001394529039624 9594801472234586.0 127501684907163.47 5.583134944556764e+34
43382326932.29673 0.031113433197089004 9328621260718664.0 106966693186394.55 5.5831593842017025e+34
43685254340.821754 0.026562380147989416 9061311382760942.0 88546847048284.42 5.583178547494815e+34
43956423410.18667 0.022963211079766316 8833068212965299.0 74494460950721.92 5.583193573564296e+34
44277790399.825775 0.019725636242525896 8607663026295064.0 62246654676954.31 5.583209078076904e+34
44569121062.99978 0.016792040843592485 8377798990858026.0 51476506771548.2 5.583221209891905e+34
44829881623.96384 0.014498900877366995 8168732098028060.0 43265340988806.71 5.583230702672422e+34
45137270711.4244 0.01246222451458257 7948748882575101.0 36127668349499.63 5.5832404436720765e+34
45415726322.85071 0.010633822281922977 7710406709225149.0 29855926735778.87 5.583248071524307e+34
45664824672.16166 0.009200849157274437 7490923774971550.0 25063413271921.93 5.583254044641206e+34
45961240908.29938 0.007906244841039365 7269960399941318.0 20871882221556.832 5.583260225683458e+34
46225008819.49495 0.006726401990308297 7054591762622092.0 17203461637571.377 5.5832649625170905e+34
46456872463.88931 0.005801515184946759 6883996596439400.0 14455600029398.148 5.58326859258334e+34
46718235054.81175 0.004988299188589796 6736972115701720.0 12141626188201.059 5.5832721484603995e+34
46973940022.90773 0.004232897631660733 6607118209218411.0 10082451977668.72 5.583275133392972e+34
47218239082.91869 0.0035951652617601084 6503000466049203.0 8409134680534.773 5.583277581448079e+34
47444984595.34033 0.0030729447172554046 6419424535422327.0 7079150405252.27 5.583279543031269e+34
47618735046.09201 0.002683372975887513 6355030655942107.0 6107610218050.804 5.5832808667232705e+34
47790968713.31556 0.0023875970752728856 6300829993976865.0 5379044903767.922 5.583282042742779e+34
48036520228.05505 0.002075870644609625 6234625425855259.0 4618611688433.057 5.5832835132729665e+34
48307975038.44516 0.001743490114178979 6149494019517397.0 3817185550064.573 5.583284893408905e+34
48532173225.59665 0.0014718537255142467 6066131951610252.0 3171810492853.3354 5.5832858656148855e+34
48810209691.65125 0.0012407887983601172 5988343279132832.0 2633806015322.0654 5.583286892577478e+34
49082412365.401886 0.0010244736992544242 5919667428622453.0 2144318360280.3208 5.58328773212274e+34
49382750083.74263 0.000836335609059621 5880140748056117.0 1734017228072.4595 5.583288497202809e+34
49692770456.74137 0.0006695892025855784 5885174247544075.0 1385017988557.7468 5.583289137354198e+34
49987559754.14065 0.0005344286581089473 5942833730511388.0 1112480756817.945 5.583289629134948e+34
50398791713.70429 0.00041290483679974166 6052978544258734.0 872049583515.8978 5.583290166709216e+34
50917568175.01062 0.00029824414911185326 6182295040439552.0 640488344294.6799 5.583290665668398e+34
51398194024.066345 0.00022351735981453053 5946320189911053.0 460726898766.50275 5.5832910189788925e+34
52056350920.054276 0.0001691943023647261 5382008700841016.0 315553127365.42456 5.583291393408387e+34
53103877898.46196 0.0001090312687674838 4578826591894147.0 172910206616.87445 5.58329179021926e+34
156187466178.77005 4.104933081072159e-07 1.8722670536983756e+16 2567737095.1933355 5.583292419608149e+34
